"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"96026","MAF","2011-11-26 19:10:00",-102.2075,31.9466,50,12.2,21.59,10,30,NA,30.3,NA,0.5,41,"BKN","OVC","   ",NA,2300,3400,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.45,"KMAF 261910Z 01030G41KT 1/2SM BLDU BKN023 OVC034 10/M11 A3030 RMK      AO2 PK WND 02041/1905"
"96027","MAF","2011-11-26 19:53:00",-102.2075,31.9466,51.08,10.04,18.84,360,28,NA,30.29,1023.8,0.5,39,"VV ","   ","   ",NA,1900,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"KMAF 261953Z 36028G39KT 1/2SM BLDU VV019 11/M12 A3029 RMK AO2 PK      WND 02041/1919 SLP238 T01061122"
"96028","MAF","2011-11-26 20:40:00",-102.2075,31.9466,50,10.4,19.93,350,27,NA,30.29,NA,1,34,"BKN","OVC","   ",NA,2100,3200,NA,NA,"BLDU",NA,NA,NA,41,350,"2011-11-26 20:18",41.88,"KMAF 262040Z 35027G34KT 1SM BLDU BKN021 OVC032 10/M12 A3029 RMK      AO2 PK WND 35041/2018"
"96029","MAF","2011-11-26 20:53:00",-102.2075,31.9466,51.08,10.94,19.61,350,25,NA,30.3,1024.3,1.25,33,"BKN","OVC","   ",NA,2300,3400,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"KMAF 262053Z 35025G33KT 1 1/4SM BLDU BKN023 OVC034 11/M12 A3030      RMK AO2 PK WND 35041/2018 SLP243 T01061117 55001"
"96030","MAF","2011-11-26 21:53:00",-102.2075,31.9466,50,8.96,18.69,350,28,NA,30.31,1024.8,1.5,34,"BKN","OVC","   ",NA,2900,3600,NA,NA,"BLDU",NA,NA,NA,34,350,"2011-11-26 21:46",41.73,"KMAF 262153Z 35028G34KT 1 1/2SM BLDU BKN029 OVC036 10/M13 A3031      RMK AO2 PK WND 35034/2146 SLP248 T01001128"
"96031","MAF","2011-11-26 22:14:00",-102.2075,31.9466,50,8.6,18.39,340,25,NA,30.33,NA,1.5,33,"OVC","   ","   ",NA,3200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.18,"KMAF 262214Z 34025G33KT 1 1/2SM BLDU OVC032 10/M13 A3033 RMK AO2      PK WND 36034/2157"
"96032","MAF","2011-11-26 22:53:00",-102.2075,31.9466,48.92,10.04,20.42,350,25,NA,30.34,1025.8,1.5,32,"OVC","   ","   ",NA,3600,NA,NA,NA,"BLDU",NA,NA,NA,36,340,"2011-11-26 22:34",40.72,"KMAF 262253Z 35025G32KT 1 1/2SM BLDU OVC036 09/M12 A3034 RMK AO2      PK WND 34036/2234 SLP258 T00941122"
"96033","MAF","2011-11-26 23:53:00",-102.2075,31.9466,46.94,12.92,24.99,350,19,NA,30.36,1027,1.5,25,"OVC","   ","   ",NA,4200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,39.19,"KMAF 262353Z 35019G25KT 1 1/2SM BLDU OVC042 08/M11 A3036 RMK AO2      PK WND 36035/2306 SLP270 T00831106 10111 20083 53020"
"98552","MAF","2012-02-24 00:53:00",-102.2075,31.9466,66.02,30.02,25.85,40,24,0,29.69,1002.1,6,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"HZ BLDU",NA,NA,NA,28,50,"2012-02-24 00:52",66.02,"KMAF 240053Z 04024G28KT 6SM HZ BLDU CLR 19/M01 A2969 RMK AO2 PK WND 05028/0052 WSHFT 0014 SLP021 T01891011 $"
"98553","MAF","2012-02-24 01:53:00",-102.2075,31.9466,60.08,30.02,31.85,40,23,0,29.75,1004.9,10,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,40,"2012-02-24 01:32",60.08,"KMAF 240153Z 04023G28KT 10SM BLDU CLR 16/M01 A2975 RMK AO2 PK WND 04031/0132 SLP049 T01561011"
"98554","MAF","2012-02-24 02:53:00",-102.2075,31.9466,55.94,28.04,34.09,40,18,0,29.82,1006.9,10,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,40,"2012-02-24 02:50",55.94,"KMAF 240253Z 04018G27KT 10SM BLDU CLR 13/M02 A2982 RMK AO2 PK WND 04027/0250 SLP069 T01331022 51063"
"98556","MAF","2012-02-24 04:53:00",-102.2075,31.9466,48.02,15.98,27.43,30,24,0,29.97,1012.1,10,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,34,40,"2012-02-24 04:03",39.67,"KMAF 240453Z 03024G32KT 10SM BLDU CLR 09/M09 A2997 RMK AO2 PK WND 04034/0403 SLP121 T00891089"
"98557","MAF","2012-02-24 05:53:00",-102.2075,31.9466,44.96,12.02,25.89,20,22,0,30.03,1013.7,10,29,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,30,"2012-02-24 05:17",35.93,"KMAF 240553Z 02022G29KT 10SM BLDU CLR 07/M11 A3003 RMK AO2 PK WND 03031/0517 SLP137 T00721111 10261 20072 402890072 51065"
"98558","MAF","2012-02-24 06:53:00",-102.2075,31.9466,42.98,12.92,29.05,20,20,0,30.07,1015.4,10,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,30,"2012-02-24 06:13",33.72,"KMAF 240653Z AUTO 02020G24KT 10SM BLDU CLR 06/M11 A3007 RMK AO2 PK WND 03031/0613 SLP154 T00611106 TSNO"
"98559","MAF","2012-02-24 07:53:00",-102.2075,31.9466,41,15.08,34.47,10,13,0,30.11,1016.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,33.1,"KMAF 240753Z AUTO 01013KT 10SM BLDU CLR 05/M09 A3011 RMK AO2 SLP168 T00501094 TSNO"
"98560","MAF","2012-02-24 08:53:00",-102.2075,31.9466,39.92,17.06,39.17,360,14,0,30.13,1017.3,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.37,"KMAF 240853Z AUTO 36014KT 10SM BLDU CLR 04/M08 A3013 RMK AO2 SLP173 T00441083 51032 TSNO"
"98561","MAF","2012-02-24 09:53:00",-102.2075,31.9466,37.94,17.06,42.32,360,8,0,30.14,1017.9,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.43,"KMAF 240953Z AUTO 36008KT 10SM BLDU CLR 03/M08 A3014 RMK AO2 SLP179 T00331083 TSNO"
"98562","MAF","2012-02-24 10:53:00",-102.2075,31.9466,37.04,17.96,45.58,340,9,0,30.17,1018.9,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,29.78,"KMAF 241053Z AUTO 34009KT 10SM BLDU CLR 03/M08 A3017 RMK AO2 SLP189 T00281078 TSNO"
"98563","MAF","2012-02-24 11:53:00",-102.2075,31.9466,35.06,17.96,49.3,350,9,0,30.19,1020.1,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,27.32,"KMAF 241153Z 35009KT 10SM BLDU CLR 02/M08 A3019 RMK AO2 SLP201 T00171078 10072 20017 53021"
"98564","MAF","2012-02-24 12:53:00",-102.2075,31.9466,33.08,17.96,53.36,360,7,0,30.22,1021.5,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,26.1,"KMAF 241253Z 36007KT 10SM BLDU CLR 01/M08 A3022 RMK AO2 SLP215 T00061078"
"99720","MAF","2012-04-07 23:53:00",-102.2075,31.9466,80.06,50,35.03,40,28,0,30.06,1014,3,36,"SCT","SCT",NA,NA,3300,9000,NA,NA,"BLDU",NA,NA,NA,37,30,"2012-04-07 23:43",80.06,"KMAF 072353Z 04028G36KT 3SM BLDU SCT033 SCT090 27/10 A3006 RMK AO2 PK WND 03037/2343 SLP140 T02670100 10322 20267 53001"
"99721","MAF","2012-04-08 00:24:00",-102.2075,31.9466,75.2,51.8,43.97,80,22,0,30.13,NA,3,33,"FEW","BKN",NA,NA,3000,6000,NA,NA,"VCTS BLDU",NA,NA,NA,37,60,"2012-04-07 23:54",75.2,"KMAF 080024Z 08022G33KT 3SM VCTS BLDU FEW030 BKN060 24/11 A3013 RMK AO2 PK WND 06037/2354 LTG DSNT E-SW TSB18 PRESRR"
"102252","MAF","2012-07-16 02:53:00",-102.2075,31.9466,82.9,60.1,46.12,120,21,0,29.98,1010.1,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.13,"KMAF 160253Z 12021KT 10SM BLDU CLR 28/16 A2998 RMK AO2 PK WND 12031/0243 SLP101 T02830156 53010"
"102450","MAF","2012-07-23 23:22:00",-102.2075,31.9466,87.8,60.8,40.41,120,32,0,30.05,NA,5,38,"SCT",NA,NA,NA,10000,NA,NA,NA,"DU",NA,NA,NA,NA,NA,NA,87.75,"KMAF 232322Z 12032G38KT 5SM DU SCT100CB 31/16 A3005 RMK AO2 PK WND 12038/2321 WSHFT 2302 CB SE MOV W"
"105308","MAF","2012-11-10 19:20:00",-102.2075,31.9466,80.6,51.8,36.79,200,24,0,29.77,NA,3,30,"FEW",NA,NA,NA,400,NA,NA,NA,"BLDU",NA,NA,NA,30,190,"2012-11-10 19:19",80.6,"KMAF 101920Z 20024G30KT 3SM BLDU FEW004 27/11 A2977 RMK AO2 PK WND 19030/1919"
"105309","MAF","2012-11-10 19:33:00",-102.2075,31.9466,80.6,53.6,39.3,190,23,0,29.76,NA,5,29,"FEW",NA,NA,NA,700,NA,NA,NA,"BLDU",NA,NA,NA,30,190,"2012-11-10 19:19",80.6,"KMAF 101933Z 19023G29KT 5SM BLDU FEW007 27/12 A2976 RMK AO2 PK WND 19030/1919"
"105310","MAF","2012-11-10 19:53:00",-102.2075,31.9466,80.06,53.06,39.22,190,22,0,29.75,1003,8,29,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,30,190,"2012-11-10 19:36",80.06,"KMAF 101953Z 19022G29KT 8SM BLDU CLR 27/12 A2975 RMK AO2 PK WND 19030/1936 SLP030 T02670117"
"105311","MAF","2012-11-10 20:53:00",-102.2075,31.9466,80.96,51.08,35.4,180,18,0,29.72,1002,10,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,33,180,"2012-11-10 20:33",80.96,"KMAF 102053Z 18018G30KT 10SM BLDU CLR 27/11 A2972 RMK AO2 PK WND 18033/2033 SLP020 T02720106 56038"
"106169","MAF","2012-12-14 17:49:00",-102.2075,31.9466,60.8,51.8,72.2,170,24,0,29.85,NA,7,28,"BKN",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,31,170,"2012-12-14 17:28",60.8,"KMAF 141749Z 17024G28KT 7SM BLDU BKN100 16/11 A2985 RMK AO2 PK WND 17031/1728"
"106170","MAF","2012-12-14 17:53:00",-102.2075,31.9466,60.08,51.08,72.13,180,22,0,29.85,1008.2,7,28,"BKN",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,31,170,"2012-12-14 17:28",60.08,"KMAF 141753Z 18022G28KT 7SM BLDU BKN100 16/11 A2985 RMK AO2 PK WND 17031/1728 PRESFR SLP082 T01560106 10161 20111 58015"
"106171","MAF","2012-12-14 18:53:00",-102.2075,31.9466,60.98,51.08,69.86,180,23,0,29.78,1005.9,5,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,170,"2012-12-14 18:46",60.98,"KMAF 141853Z 18023G34KT 5SM HZ BLDU CLR 16/11 A2978 RMK AO2 PK WND 17034/1846 SLP059 T01610106"
"106172","MAF","2012-12-14 19:53:00",-102.2075,31.9466,62.96,51.08,65.14,180,27,0,29.74,1004.2,7,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,34,180,"2012-12-14 19:26",62.96,"KMAF 141953Z 18027G32KT 7SM BLDU CLR 17/11 A2974 RMK AO2 PK WND 18034/1926 SLP042 T01720106"
"106173","MAF","2012-12-14 20:53:00",-102.2075,31.9466,64.04,50,60.25,190,24,0,29.73,1003.9,8,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,34,190,"2012-12-14 20:20",64.04,"KMAF 142053Z 19024G33KT 8SM BLDU CLR 18/10 A2973 RMK AO2 PK WND 19034/2020 SLP039 T01780100 56037"
"106174","MAF","2012-12-14 21:53:00",-102.2075,31.9466,64.04,50,60.25,180,22,0,29.71,1003.4,9,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,34,180,"2012-12-14 21:45",64.04,"KMAF 142153Z 18022G34KT 9SM BLDU CLR 18/10 A2971 RMK AO2 PK WND 18034/2145 SLP034 T01780100"
"106175","MAF","2012-12-14 22:42:00",-102.2075,31.9466,57.2,42.8,58.52,290,20,0,29.84,NA,10,26,"BKN","OVC",NA,NA,3500,4600,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KMAF 142242Z 29020G26KT 10SM BLDU BKN035 OVC046 14/06 A2984"
"106176","MAF","2012-12-14 22:53:00",-102.2075,31.9466,57.02,44.06,61.81,300,16,0,29.85,1008.4,10,23,"OVC",NA,NA,NA,3500,NA,NA,NA,"BLDU",NA,NA,NA,29,260,"2012-12-14 22:31",57.02,"KMAF 142253Z 30016G23KT 10SM BLDU OVC035 14/07 A2985 RMK AO2 PK WND 26029/2231 WSHFT 2222 SLP084 T01390067"
"106177","MAF","2012-12-14 23:53:00",-102.2075,31.9466,55.04,33.98,44.8,280,16,0,29.89,1009.7,10,24,"SCT",NA,NA,NA,7500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.04,"KMAF 142353Z 28016G24KT 10SM BLDU SCT075 13/01 A2989 RMK AO2 SLP097 T01280011 10183 20128 53049"
"106295","MAF","2012-12-19 21:44:00",-102.2075,31.9466,69.8,24.8,18.3,270,27,0,29.69,NA,2,35,"BKN",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,35,260,"2012-12-19 21:44",69.8,"KMAF 192144Z 27027G35KT 2SM BLDU BKN018 21/M04 A2969 RMK AO2 PK WND 26035/2144"
"106296","MAF","2012-12-19 21:53:00",-102.2075,31.9466,69.08,26.06,19.77,270,22,0,29.69,1002.6,2.5,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.08,"KMAF 192153Z 27022G35KT 2 1/2SM BLDU CLR 21/M03 A2969 RMK AO2 PK WND 26035/2150 SLP026 T02061033"
"106297","MAF","2012-12-19 21:55:00",-102.2075,31.9466,69.8,26.6,19.72,270,25,0,29.69,NA,3,35,"BKN",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KMAF 192155Z 27025G35KT 3SM BLDU BKN018 21/M03 A2969 RMK AO2 PK WND 27032/2154"
"106298","MAF","2012-12-19 22:02:00",-102.2075,31.9466,69.8,26.6,19.72,270,26,0,29.7,NA,5,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KMAF 192202Z 27026G33KT 5SM BLDU CLR 21/M03 A2970 RMK AO2 PK WND 27033/2201"
"106299","MAF","2012-12-19 22:31:00",-102.2075,31.9466,66.2,32,27.83,280,24,0,29.73,NA,2,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KMAF 192231Z 28024G34KT 2SM BLDU CLR 19/00 A2973 RMK AO2 PK WND 28034/2231 PRESRR"
"106300","MAF","2012-12-19 22:53:00",-102.2075,31.9466,64.94,32,29.08,280,26,0,29.75,1004.7,2,38,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.94,"KMAF 192253Z 28026G38KT 2SM BLDU CLR 18/00 A2975 RMK AO2 PK WND 28038/2244 SLP047 T01830000"
"106301","MAF","2012-12-19 23:09:00",-102.2075,31.9466,62.6,30.2,29.35,280,33,0,29.77,NA,0.75,45,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KMAF 192309Z 28033G45KT 3/4SM BLDU CLR 17/M01 A2977 RMK AO2 PK WND 28045/2306"
"106302","MAF","2012-12-19 23:53:00",-102.2075,31.9466,60.08,28.04,29.38,290,23,0,29.8,1006.8,1,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.08,"KMAF 192353Z 29023G32KT 1SM BLDU CLR 16/M02 A2980 RMK AO2 PK WND 28045/2306 SLP068 T01561022 10211 20156 53041"
"106303","MAF","2012-12-20 00:53:00",-102.2075,31.9466,57.02,19.04,22.48,290,21,0,29.87,1009.3,1,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,43,290,"2012-12-20 00:14",57.02,"KMAF 200053Z 29021G33KT 1SM BLDU CLR 14/M07 A2987 RMK AO2 PK WND 29043/0014 PRESRR SLP093 T01391072"
"106304","MAF","2012-12-20 01:00:00",-102.2075,31.9466,57.2,17.6,20.99,280,24,0,29.88,NA,3,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,32,280,"2012-12-20 00:55",57.2,"KMAF 200100Z 28024G32KT 3SM BLDU CLR 14/M08 A2988 RMK AO2 PK WND 28032/0055 PRESRR"
"106305","MAF","2012-12-20 01:53:00",-102.2075,31.9466,53.06,6.98,15.26,310,16,0,29.95,1012,5,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,33,270,"2012-12-20 01:10",53.06,"KMAF 200153Z 31016G23KT 5SM BLDU CLR 12/M14 A2995 RMK AO2 PK WND 27033/0110 SLP120 T01171139"
"106306","MAF","2012-12-20 02:53:00",-102.2075,31.9466,50,8.06,17.94,310,19,0,30,1014.1,10,26,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,310,"2012-12-20 02:42",43.24,"KMAF 200253Z 31019G26KT 10SM BLDU CLR 10/M13 A3000 RMK AO2 PK WND 31027/0242 SLP141 T01001133 51063"
"106451","MAF","2012-12-25 21:04:00",-102.2075,31.9466,35.6,12.2,37.53,340,19,0,30.1,NA,5,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,24.2,"KMAF 252104Z 34019G24KT 5SM BLDU CLR 02/M11 A3010 RMK AO2"
"106452","MAF","2012-12-25 21:53:00",-102.2075,31.9466,33.08,12.02,41.17,350,17,0,30.1,1018.1,5,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,340,"2012-12-25 21:16",21.49,"KMAF 252153Z 35017G25KT 5SM BLDU CLR 01/M11 A3010 RMK AO2 PK WND 34028/2116 SLP181 T00061111"
"106453","MAF","2012-12-25 22:53:00",-102.2075,31.9466,30.92,12.02,44.92,340,20,0,30.12,1019.4,6,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,350,"2012-12-25 22:38",17.7,"KMAF 252253Z 34020G24KT 6SM BLDU CLR M01/M11 A3012 RMK AO2 PK WND 35027/2238 SLP194 T10061111"
"106454","MAF","2012-12-25 23:53:00",-102.2075,31.9466,28.94,12.02,48.69,350,13,0,30.14,1020.2,8,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,330,"2012-12-25 22:54",17.65,"KMAF 252353Z 35013G24KT 8SM BLDU CLR M02/M11 A3014 RMK AO2 PK WND 33028/2254 SLP202 T10171111 10022 21017 53013"
"106570","MAF","2012-12-30 17:53:00",-102.2075,31.9466,42.98,14,30.47,170,20,0,30.15,1021,6,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,180,"2012-12-30 17:47",33.72,"KMAF 301753Z 17020G28KT 6SM BLDU CLR 06/M10 A3015 RMK AO2 PK WND 18028/1747 SLP210 T00611100 10061 20006 58009"
"106571","MAF","2012-12-30 18:53:00",-102.2075,31.9466,44.06,15.98,31.87,170,24,0,30.12,1019.5,7,28,"OVC",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,28,170,"2012-12-30 18:53",34.33,"KMAF 301853Z 17024G28KT 7SM BLDU OVC100 07/M09 A3012 RMK AO2 PK WND 17028/1853 SLP195 T00671089"
"107404","MAF","2013-01-29 17:29:00",-102.2075,31.9466,53.6,24.8,32.46,260,30,0,29.79,NA,5,42,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,42,250,"2013-01-29 17:27",53.6,"KMAF 291729Z 26030G42KT 5SM BLDU CLR 12/M04 A2979 RMK AO2 PK WND 25042/1727"
"107405","MAF","2013-01-29 17:53:00",-102.2075,31.9466,53.06,26.06,34.89,260,27,0,29.77,1005.4,5,38,"BKN","BKN",NA,NA,7000,11000,NA,NA,"BLDU",NA,NA,NA,42,250,"2013-01-29 17:27",53.06,"KMAF 291753Z 26027G38KT 5SM BLDU BKN070 BKN110 12/M03 A2977 RMK AO2 PK WND 25042/1727 SLP054 T01171033 10122 20067 50005"
"107406","MAF","2013-01-29 18:53:00",-102.2075,31.9466,51.08,24.98,35.89,260,31,0,29.75,1004.7,8,38,"FEW","OVC",NA,NA,7000,9500,NA,NA,"BLDU",NA,NA,NA,40,260,"2013-01-29 18:43",51.08,"KMAF 291853Z 26031G38KT 8SM BLDU FEW070 OVC095 11/M04 A2975 RMK AO2 PK WND 26040/1843 SLP047 T01061039"
"107407","MAF","2013-01-29 19:53:00",-102.2075,31.9466,53.06,23,30.71,260,33,0,29.72,1003.5,4,43,"BKN",NA,NA,NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,43,260,"2013-01-29 19:49",53.06,"KMAF 291953Z 26033G43KT 4SM BLDU BKN100 12/M05 A2972 RMK AO2 PK WND 26043/1949 SLP035 T01171050"
"107408","MAF","2013-01-29 20:53:00",-102.2075,31.9466,53.96,21.02,27.33,260,33,0,29.72,1003.5,8,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,45,260,"2013-01-29 20:43",53.96,"KMAF 292053Z 26033G43KT 8SM BLDU CLR 12/M06 A2972 RMK AO2 PK WND 26045/2043 SLP035 T01221061 56017"
"107409","MAF","2013-01-29 21:53:00",-102.2075,31.9466,51.08,21.02,30.39,270,28,0,29.72,1004,6,45,"SCT","BKN",NA,NA,3600,7500,NA,NA,"BLDU",NA,NA,NA,45,250,"2013-01-29 21:44",51.08,"KMAF 292153Z 27028G45KT 6SM BLDU SCT036 BKN075 11/M06 A2972 RMK AO2 PK WND 25045/2144 SLP040 T01061061"
"107410","MAF","2013-01-29 22:53:00",-102.2075,31.9466,50,19.94,30.21,270,29,0,29.74,1004.8,8,41,"SCT",NA,NA,NA,3600,NA,NA,NA,"BLDU",NA,NA,NA,48,270,"2013-01-29 22:16",41.59,"KMAF 292253Z 27029G41KT 8SM BLDU SCT036 10/M07 A2974 RMK AO2 PK WND 27048/2216 SLP048 T01001067"
"107411","MAF","2013-01-29 23:53:00",-102.2075,31.9466,46.94,17.06,29.94,250,31,0,29.76,1005.8,10,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,44,270,"2013-01-29 23:08",37.1,"KMAF 292353Z 25031G43KT 10SM BLDU CLR 08/M08 A2976 RMK AO2 PK WND 27044/2308 SLP058 T00831083 10128 20083 53013"
"108090","MAF","2013-02-25 18:50:00",-102.2075,31.9466,41,26.6,56.22,320,39,0,29.89,NA,4,50,"BKN","OVC",NA,NA,2700,3700,NA,NA,"BLDU",NA,NA,NA,51,320,"2013-02-25 18:09",27.7,"KMAF 251850Z 32039G50KT 4SM BLDU BKN027 OVC037 05/M03 A2989 RMK AO2 PK WND 32051/1809"
"108091","MAF","2013-02-25 18:53:00",-102.2075,31.9466,41,26.96,57.06,320,32,0,29.89,1011.3,4,50,"FEW","BKN","OVC",NA,2500,3000,3700,NA,"BLDU",NA,NA,NA,51,320,"2013-02-25 18:09",28.74,"KMAF 251853Z 32032G50KT 4SM BLDU FEW025 BKN030 OVC037 05/M03 A2989 RMK AO2 PK WND 32051/1809 SLP113 T00501028"
"108092","MAF","2013-02-25 19:53:00",-102.2075,31.9466,46.04,23,39.9,330,37,1e-04,29.88,1010.5,4,47,"SCT","BKN",NA,NA,2500,4400,NA,NA,"BLDU",NA,NA,NA,52,330,"2013-02-25 19:42",35.04,"KMAF 251953Z 33037G47KT 4SM BLDU SCT025 BKN044 08/M05 A2988 RMK AO2 PK WND 33052/1942 RAB1858E08 SLP105 P0000 T00781050"
"108680","MAF","2013-03-21 22:53:00",-102.2075,31.9466,86,17.06,7.72,270,27,0,29.55,996.4,7,34,"FEW",NA,NA,NA,1400,NA,NA,NA,"BLDU",NA,NA,NA,37,260,"2013-03-21 22:04",81.83,"KMAF 212253Z 27027G34KT 7SM BLDU FEW014 30/M08 A2955 RMK AO2 PK WND 26037/2204 SLP964 T03001083"
"108728","MAF","2013-03-23 22:53:00",-102.2075,31.9466,78.08,3.02,5.33,270,29,0,29.65,1000.8,6,41,"CLR",NA,NA,NA,NA,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,270,"2013-03-23 22:48",75.84,"KMAF 232253Z 27029G41KT 6SM HZ BLDU CLR 26/M16 A2965 RMK AO2 PK WND 27041/2248 SLP008 T02561161"
"108729","MAF","2013-03-23 23:53:00",-102.2075,31.9466,77,6.98,6.62,270,24,0,29.66,1001.4,10,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,38,280,"2013-03-23 23:06",74.71,"KMAF 232353Z 27024G31KT 10SM BLDU CLR 25/M14 A2966 RMK AO2 PK WND 28038/2306 SLP014 T02501139 10267 20233 55000"
"108730","MAF","2013-03-24 00:53:00",-102.2075,31.9466,73.94,6.08,7.04,270,16,0,29.68,1002.3,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,33,280,"2013-03-23 23:56",71.36,"KMAF 240053Z 27016KT 10SM BLDU CLR 23/M14 A2968 RMK AO2 PK WND 28033/2356 SLP023 T02331144"
"108731","MAF","2013-03-24 01:46:00",-102.2075,31.9466,66.2,-0.4,6.79,340,29,0,29.77,NA,1.75,40,"OVC",NA,NA,NA,3200,NA,NA,NA,"BLDU",NA,NA,NA,40,340,"2013-03-24 01:41",66.2,"KMAF 240146Z 34029G40KT 1 3/4SM BLDU OVC032 19/M18 A2977 RMK AO2 PK WND 34040/0141 WSHFT 0128 PRESRR"
"108732","MAF","2013-03-24 01:53:00",-102.2075,31.9466,64.94,-0.04,7.22,350,28,0,29.79,1006.1,1.75,37,"OVC",NA,NA,NA,2800,NA,NA,NA,"BLDU",NA,NA,NA,40,340,"2013-03-24 01:41",64.94,"KMAF 240153Z 35028G37KT 1 3/4SM BLDU OVC028 18/M18 A2979 RMK AO2 PK WND 34040/0141 WSHFT 0128 PRESRR SLP061 T01831178"
