"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"55372","HOB","2012-03-08 13:20:00",-103.217,32.6875,41,28.4,60.54,10,26,0,30.04,NA,3,36,"BKN",NA,NA,NA,1600,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,29.8,"KHOB 081320Z 01026G36KT 3SM BLDU BKN016 05/M02 A3004"
"55373","HOB","2012-03-08 13:50:00",-103.217,32.6875,41,28.4,60.54,10,31,0,30.06,NA,3,38,"OVC",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,28.91,"KHOB 081350Z 01031G38KT 3SM BLDU OVC018 05/M02 A3006"
"55374","HOB","2012-03-08 14:50:00",-103.217,32.6875,39.2,32,75.16,10,26,0,30.13,NA,3,36,"OVC",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,27.36,"KHOB 081450Z 01026G36KT 3SM BLDU OVC018 04/00 A3013"
"55375","HOB","2012-03-08 15:39:00",-103.217,32.6875,39.2,28.4,64.93,20,32,0,30.17,NA,2.5,42,"OVC",NA,NA,NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,26.25,"KHOB 081539Z 02032G42KT 2 1/2SM BLDU OVC018 04/M02 A3017"
"55376","HOB","2012-03-08 15:50:00",-103.217,32.6875,39.2,28.4,64.93,20,31,0,30.18,NA,2.5,42,"OVC",NA,NA,NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,26.42,"KHOB 081550Z 02031G42KT 2 1/2SM BLDU OVC020 04/M02 A3018"
"55377","HOB","2012-03-08 16:50:00",-103.217,32.6875,41,24.8,52.17,10,32,0,30.21,NA,2,40,"OVC",NA,NA,NA,2600,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,28.74,"KHOB 081650Z 01032G40KT 2SM BLDU OVC026 05/M04 A3021"
"55378","HOB","2012-03-08 17:50:00",-103.217,32.6875,42.8,23,45.14,10,28,0,30.24,NA,2.5,36,"OVC",NA,NA,NA,2800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.89,"KHOB 081750Z 01028G36KT 2 1/2SM BLDU OVC028 06/M05 A3024"
"55379","HOB","2012-03-08 18:50:00",-103.217,32.6875,41,19.4,41.54,10,24,0,30.27,NA,2,32,"OVC",NA,NA,NA,3200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,30.2,"KHOB 081850Z 01024G32KT 2SM BLDU OVC032 05/M07 A3027"
"55380","HOB","2012-03-08 19:50:00",-103.217,32.6875,42.8,19.4,38.75,20,21,0,30.27,NA,2.5,31,"OVC",NA,NA,NA,3600,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,33.26,"KHOB 081950Z 02021G31KT 2 1/2SM BLDU OVC036 06/M07 A3027"
"55381","HOB","2012-03-08 20:50:00",-103.217,32.6875,42.8,19.4,38.75,30,22,0,30.28,NA,3,29,"OVC",NA,NA,NA,3600,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,33.04,"KHOB 082050Z 03022G29KT 3SM BLDU OVC036 06/M07 A3028"
"55382","HOB","2012-03-08 21:20:00",-103.217,32.6875,42.8,19.4,38.75,30,23,0,30.28,NA,2.5,30,"OVC",NA,NA,NA,3400,NA,NA,NA,"PL BLDU",NA,NA,NA,NA,NA,NA,32.83,"KHOB 082120Z 03023G30KT 2 1/2SM PL BLDU OVC034 06/M07 A3028"
"55383","HOB","2012-03-08 21:50:00",-103.217,32.6875,41,23,48.39,30,17,0,30.3,NA,4,32,"BKN","BKN",NA,NA,3600,4700,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.87,"KHOB 082150Z 03017G32KT 4SM BLDU BKN036 BKN047 05/M05 A3030"
"55384","HOB","2012-03-08 22:50:00",-103.217,32.6875,41,23,48.39,40,20,0,30.34,NA,6,25,"BKN","OVC",NA,NA,4000,4700,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.09,"KHOB 082250Z 04020G25KT 6SM BLDU BKN040 OVC047 05/M05 A3034"
"55715","HOB","2012-04-02 20:20:00",-103.217,32.6875,68,6.8,8.9,230,28,0,29.65,NA,5,47,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 022020Z 23028G47KT 5SM BLDU SKC 20/M14 A2965"
"55774","HOB","2012-04-07 17:50:00",-103.217,32.6875,71.6,28.4,19.98,360,24,0,30.18,NA,4,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.4,"KHOB 071750Z 36024G30KT 4SM BLDU SKC 22/M02 A3018"
"55775","HOB","2012-04-07 18:50:00",-103.217,32.6875,69.8,37.4,30.49,10,20,0,30.2,NA,4,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 071850Z 01020G25KT 4SM BLDU SKC 21/03 A3020"
"55776","HOB","2012-04-07 19:50:00",-103.217,32.6875,71.6,42.8,35.37,10,18,0,30.19,NA,5,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.12,"KHOB 071950Z 01018G25KT 5SM BLDU SKC 22/06 A3019"
"55777","HOB","2012-04-07 20:50:00",-103.217,32.6875,71.6,41,33,10,15,0,30.19,NA,5,20,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.01,"KHOB 072050Z 01015G20KT 5SM BLDU SKC 22/05 A3019"
"62472","HOB","2012-10-04 12:50:00",-103.217,32.6875,53.6,39.2,58.02,350,24,0,30.14,NA,6,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 041250Z 35024G31KT 6SM BLDU SKC 12/04 A3014"
"62473","HOB","2012-10-04 13:50:00",-103.217,32.6875,53.6,37.4,54.07,350,27,0,30.17,NA,6,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 041350Z 35027G32KT 6SM BLDU SKC 12/03 A3017"
"65895","HOB","2012-12-19 18:25:00",-103.217,32.6875,64.4,24.8,22.06,220,34,0,29.68,NA,2,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 191825Z 22034G43KT 2SM BLDU SKC 18/M04 A2968"
"65896","HOB","2012-12-19 18:50:00",-103.217,32.6875,62.6,30.2,29.35,220,38,0,29.66,NA,2,55,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 191850Z 22038G55KT 2SM BLDU CLR 17/M01 A2966"
"65897","HOB","2012-12-19 19:50:00",-103.217,32.6875,62.6,28.4,27.27,230,38,0,29.68,NA,6,44,"FEW",NA,NA,NA,7000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 191950Z 23038G44KT 6SM BLDU FEW070 17/M02 A2968"
"65898","HOB","2012-12-19 20:08:00",-103.217,32.6875,62.6,28.4,27.27,240,37,0,29.67,NA,2,50,"FEW","SCT",NA,NA,7000,8500,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 192008Z 24037G50KT 2SM BLDU FEW070 SCT085 17/M02 A2967"
"65899","HOB","2012-12-19 20:50:00",-103.217,32.6875,59,28.4,30.98,230,38,0,29.7,NA,3,48,"FEW",NA,NA,NA,7000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 192050Z 23038G48KT 3SM BLDU FEW070 15/M02 A2970"
"65900","HOB","2012-12-19 21:50:00",-103.217,32.6875,57.2,26.6,30.69,230,35,0,29.74,NA,4,47,"FEW",NA,NA,NA,7000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 192150Z 23035G47KT 4SM BLDU FEW070 14/M03 A2974"
"65901","HOB","2012-12-19 22:50:00",-103.217,32.6875,55.4,15.8,20.73,240,27,0,29.78,NA,4,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 192250Z 24027G34KT 4SM BLDU SKC 13/M09 A2978"
"65902","HOB","2012-12-19 23:50:00",-103.217,32.6875,50,6.8,16.95,290,24,0,29.85,NA,6,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.34,"KHOB 192350Z 29024G30KT 6SM BLDU SKC 10/M14 A2985"
"70494","HOB","2013-03-31 12:31:00",-103.217,32.6875,57.2,32,38.26,350,22,0,30.02,NA,4,27,"SCT",NA,NA,NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 311231Z 35022G27KT 4SM BLDU SCT120 14/00 A3002"
"70495","HOB","2013-03-31 12:50:00",-103.217,32.6875,55.4,35.6,47.16,340,23,0,30.04,NA,3,31,"FEW",NA,NA,NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 311250Z 34023G31KT 3SM BLDU FEW120 13/02 A3004"
"70496","HOB","2013-03-31 13:50:00",-103.217,32.6875,53.6,42.8,66.7,10,21,0,30.09,NA,6,29,"SCT",NA,NA,NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 311350Z 01021G29KT 6SM BLDU SCT120 12/06 A3009"
"70586","HOB","2013-04-02 11:50:00",-103.217,32.6875,46.4,41,81.34,10,16,0,29.98,NA,5,21,"OVC",NA,NA,NA,500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,39.19,"KHOB 021150Z 01016G21KT 5SM BLDU OVC005 08/05 A2998"
"70918","HOB","2013-04-09 15:50:00",-103.217,32.6875,71.6,28.4,19.98,250,18,0,29.64,NA,5,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.4,"KHOB 091550Z 25018G27KT 5SM BLDU SKC 22/M02 A2964"
"70919","HOB","2013-04-09 16:10:00",-103.217,32.6875,71.6,26.6,18.55,230,18,0,29.65,NA,2,22,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.33,"KHOB 091610Z 23018G22KT 2SM BLDU SKC 22/M03 A2965"
"70920","HOB","2013-04-09 16:50:00",-103.217,32.6875,71.6,24.8,17.22,240,15,0,29.66,NA,2,21,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.27,"KHOB 091650Z 24015G21KT 2SM BLDU SKC 22/M04 A2966"
"70921","HOB","2013-04-09 17:50:00",-103.217,32.6875,73.4,24.8,16.2,240,17,0,29.66,NA,3,22,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.2,"KHOB 091750Z 24017G22KT 3SM BLDU SKC 23/M04 A2966"
"70922","HOB","2013-04-09 18:50:00",-103.217,32.6875,73.4,26.6,17.46,250,17,0,29.66,NA,5,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.26,"KHOB 091850Z 25017G27KT 5SM BLDU SKC 23/M03 A2966"
"70923","HOB","2013-04-09 19:50:00",-103.217,32.6875,73.4,30.2,20.23,250,20,0,29.66,NA,6,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.39,"KHOB 091950Z 25020G28KT 6SM BLDU SKC 23/M01 A2966"
"70924","HOB","2013-04-09 20:50:00",-103.217,32.6875,69.8,28.4,21.24,270,23,0,29.67,NA,8,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 092050Z 27023G31KT 8SM BLDU SKC 21/M02 A2967"
"70925","HOB","2013-04-09 21:50:00",-103.217,32.6875,66.2,28.4,24.04,270,22,0,29.68,NA,8,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 092150Z 27022G28KT 8SM BLDU SKC 19/M02 A2968"
"70926","HOB","2013-04-09 22:50:00",-103.217,32.6875,66.2,26.6,22.33,270,20,0,29.68,NA,10,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 092250Z 27020G28KT 10SM BLDU SKC 19/M03 A2968"
"71918","HOB","2013-05-01 17:50:00",-103.217,32.6875,78.8,33.8,19.55,10,16,0,29.96,NA,5,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,77.3,"KHOB 011750Z 01016G23KT 5SM BLDU SKC 26/01 A2996"
"71919","HOB","2013-05-01 18:50:00",-103.217,32.6875,82.4,32,16.17,360,17,0,29.96,NA,5,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80,"KHOB 011850Z 36017G23KT 5SM BLDU SKC 28/00 A2996"
"71920","HOB","2013-05-01 19:50:00",-103.217,32.6875,80.6,32,17.14,20,12,0,29.98,NA,5,22,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,78.82,"KHOB 011950Z 02012G22KT 5SM BLDU SKC 27/00 A2998"
"71921","HOB","2013-05-01 20:45:00",-103.217,32.6875,82.4,32,16.17,10,15,0,29.98,NA,5,21,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80,"KHOB 012045Z 01015G21KT 5SM BLDU SKC 28/00 A2998"
"71922","HOB","2013-05-01 21:50:00",-103.217,32.6875,82.4,35.6,18.67,30,16,0,29.98,NA,5,22,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80.08,"KHOB 012150Z 03016G22KT 5SM BLDU SKC 28/02 A2998"
"73292","HOB","2013-06-01 15:50:00",-103.217,32.6875,78.8,41,25.95,40,17,0,30.03,NA,10,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,77.6,"KHOB 011550Z 04017G25KT 10SM BLDU SKC 26/05 A3003"
"73294","HOB","2013-06-01 17:50:00",-103.217,32.6875,82.4,39.2,21.51,30,12,0,30.05,NA,10,21,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80.21,"KHOB 011750Z 03012G21KT 10SM BLDU SKC 28/04 A3005"
"74552","HOB","2013-06-29 17:50:00",-103.217,32.6875,91.4,55.4,29.72,90,17,0,30.11,NA,6,25,"FEW",NA,NA,NA,11000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,89.53,"KHOB 291750Z 09017G25KT 6SM BLDU FEW110 33/13 A3011"
"74553","HOB","2013-06-29 18:50:00",-103.217,32.6875,93.2,55.4,28.1,90,14,0,30.07,NA,4,21,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,91.35,"KHOB 291850Z 09014G21KT 4SM BLDU SKC 34/13 A3007"
"74554","HOB","2013-06-29 19:50:00",-103.217,32.6875,96.8,53.6,23.55,120,12,0,30.04,NA,5,15,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,94.59,"KHOB 291950Z 12012G15KT 5SM BLDU SKC 36/12 A3004"
"74555","HOB","2013-06-29 20:50:00",-103.217,32.6875,98.6,50,19.52,150,10,0,30.01,NA,5,16,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,95.56,"KHOB 292050Z 15010G16KT 5SM BLDU SKC 37/10 A3001"
"76344","HOB","2013-08-07 20:50:00",-103.217,32.6875,91.4,59,33.84,190,26,0,30.01,NA,4,32,"BKN","BKN",NA,NA,9000,11000,NA,NA,"BLDU TS",NA,NA,NA,NA,NA,NA,91.4,"KHOB 072050Z 19026G32KT 4SM BLDU TS BKN090 BKN110 33/15 A3001"
"79606","HOB","2013-10-18 22:50:00",-103.217,32.6875,57.2,35.6,44.19,360,23,0,30.05,NA,9,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 182250Z 36023G30KT 9SM BLDU SKC 14/02 A3005"
"79607","HOB","2013-10-18 23:45:00",-103.217,32.6875,50,35.6,57.52,10,21,0,30.08,NA,9,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.86,"KHOB 182345Z 01021G27KT 9SM BLDU SKC 10/02 A3008"
"81131","HOB","2013-11-21 23:50:00",-103.217,32.6875,59,35.6,41.42,10,20,0,30.07,NA,4,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 212350Z 01020G25KT 4SM BLDU SKC 15/02 A3007"
"85308","HOB","2014-02-20 17:50:00",-103.217,32.6875,59,6.8,12.21,320,24,0,30.07,NA,7,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 201750Z 32024G31KT 7SM BLDU SKC 15/M14 A3007"
"85312","HOB","2014-02-20 21:50:00",-103.217,32.6875,60.8,-7.6,5.82,330,22,0,30.02,NA,7,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 202150Z 33022G31KT 7SM BLDU SKC 16/M22 A3002"
"85313","HOB","2014-02-20 22:50:00",-103.217,32.6875,60.8,-11.2,4.87,320,26,0,30.02,NA,8,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 202250Z 32026G33KT 8SM BLDU SKC 16/M24 A3002"
"85314","HOB","2014-02-20 23:50:00",-103.217,32.6875,57.2,-11.2,5.54,310,18,0,30.03,NA,8,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 202350Z 31018G25KT 8SM BLDU SKC 14/M24 A3003"
"85907","HOB","2014-03-05 15:50:00",-103.217,32.6875,50,32,49.81,350,27,0,29.99,NA,5,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.88,"KHOB 051550Z 35027G33KT 5SM BLDU SKC 10/00 A2999"
"85908","HOB","2014-03-05 16:50:00",-103.217,32.6875,51.8,32,46.59,360,25,0,NA,NA,4,31,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.8,"KHOB 051650Z 36025G31KT 4SM BLDU SKC 11/M00"
"85909","HOB","2014-03-05 17:50:00",-103.217,32.6875,55.4,32,40.84,360,22,0,30.04,NA,4,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 051750Z 36022G28KT 4SM BLDU SKC 13/00 A3004"
"85910","HOB","2014-03-05 18:50:00",-103.217,32.6875,57.2,32,38.26,360,22,0,30.05,NA,5,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 051850Z 36022G28KT 5SM BLDU SKC 14/00 A3005"
"85911","HOB","2014-03-05 19:50:00",-103.217,32.6875,59,32,35.87,10,18,0,30.05,NA,6,25,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 051950Z 01018G25KT 6SM BLDU SKC 15/00 A3005"
"85912","HOB","2014-03-05 20:50:00",-103.217,32.6875,59,32,35.87,10,18,0,30.06,NA,6,24,"FEW",NA,NA,NA,5000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 052050Z 01018G24KT 6SM BLDU FEW050 15/00 A3006"
"85913","HOB","2014-03-05 21:50:00",-103.217,32.6875,59,32,35.87,20,18,0,30.09,NA,6,25,"FEW",NA,NA,NA,6000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 052150Z 02018G25KT 6SM BLDU FEW060 15/00 A3009"
"86371","HOB","2014-03-15 21:50:00",-103.217,32.6875,71.6,15.8,11.74,270,23,0,29.73,NA,8,30,"SCT",NA,NA,NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.01,"KHOB 152150Z 27023G30KT 8SM BLDU SCT120 22/M09 A2973"
"87237","HOB","2014-04-03 17:50:00",-103.217,32.6875,68,17.6,14.35,240,26,0,29.87,NA,7,37,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 031750Z 24026G37KT 7SM BLDU SKC 20/M08 A2987"
"87238","HOB","2014-04-03 18:50:00",-103.217,32.6875,68,14,12.27,240,36,0,29.86,NA,6,42,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 031850Z 24036G42KT 6SM BLDU SKC 20/M10 A2986"
"87239","HOB","2014-04-03 19:50:00",-103.217,32.6875,69.8,1.4,6.53,240,36,0,29.84,NA,4,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 031950Z 24036G44KT 4SM BLDU SKC 21/M17 A2984"
"87379","HOB","2014-04-06 21:27:00",-103.217,32.6875,62.6,24.8,23.5,240,31,0,29.77,NA,3,38,"SCT","BKN",NA,NA,3500,11000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 062127Z 24031G38KT 3SM BLDU SCT035 BKN110 17/M04 A2977"
"87380","HOB","2014-04-06 21:50:00",-103.217,32.6875,62.6,24.8,23.5,230,27,0,29.77,NA,6,33,"FEW","BKN",NA,NA,3700,11000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 062150Z 23027G33KT 6SM BLDU FEW037 BKN110 17/M04 A2977"
"88206","HOB","2014-04-24 14:07:00",-103.217,32.6875,59,23,24.76,340,21,0,30.06,NA,3,26,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 241407Z 34021G26KT 3SM BLDU SKC 15/M05 A3006"
"88207","HOB","2014-04-24 14:50:00",-103.217,32.6875,57.2,32,38.26,360,18,0,30.09,NA,4,23,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 241450Z 36018G23KT 4SM BLDU SKC 14/00 A3009"
"91324","HOB","2014-07-01 13:50:00",-103.217,32.6875,75.2,57.2,53.55,80,29,0,29.96,NA,5,35,"BKN",NA,NA,NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.2,"KHOB 011350Z 08029G35KT 5SM BLDU BKN150 24/14 A2996"
"91325","HOB","2014-07-01 14:50:00",-103.217,32.6875,75.2,62.6,64.91,100,25,0,29.95,NA,5,30,"SCT",NA,NA,NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.2,"KHOB 011450Z 10025G30KT 5SM BLDU SCT120 24/17 A2995"
"97955","HOB","2014-11-23 18:50:00",-103.217,32.6875,64.4,23,20.46,280,31,0,29.69,NA,7,40,"FEW",NA,NA,NA,9000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 231850Z 28031G40KT 7SM BLDU FEW090 18/M05 A2969"
"101352","HOB","2015-02-04 22:50:00",-103.217,32.6875,55.4,32,40.84,10,26,0,30.06,NA,6,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 042250Z 01026G34KT 6SM BLDU SKC 13/00 A3006"
"101353","HOB","2015-02-04 23:50:00",-103.217,32.6875,41,28.4,60.54,10,25,0,30.12,NA,6,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,30,"KHOB 042350Z 01025G32KT 6SM BLDU SKC 05/M02 A3012"
"101668","HOB","2015-02-11 17:50:00",-103.217,32.6875,50,39.2,66.27,20,21,0,30.17,NA,6,26,"OVC",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.86,"KHOB 111750Z 02021G26KT 6SM BLDU OVC024 10/04 A3017"
"101669","HOB","2015-02-11 18:50:00",-103.217,32.6875,48.2,39.2,70.88,20,25,0,30.19,NA,6,29,"OVC",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,39.75,"KHOB 111850Z 02025G29KT 6SM BLDU OVC024 09/04 A3019"
"101670","HOB","2015-02-11 19:50:00",-103.217,32.6875,48.2,37.4,66.05,10,23,0,30.2,NA,5,27,"OVC",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,40.09,"KHOB 111950Z 01023G27KT 5SM BLDU OVC024 09/03 A3020"
"104050","HOB","2015-04-03 11:50:00",-103.217,32.6875,44.6,32,61.03,360,22,0,30.1,NA,5,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,35.45,"KHOB 031150Z 36022G27KT 5SM BLDU SKC 07/00 A3010"
"104051","HOB","2015-04-03 12:50:00",-103.217,32.6875,41,32,70.08,360,19,0,30.13,NA,5,24,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,31.34,"KHOB 031250Z 36019G24KT 5SM BLDU SKC 05/00 A3013"
"104052","HOB","2015-04-03 13:50:00",-103.217,32.6875,42.8,32,65.38,360,21,0,30.17,NA,6,28,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,33.26,"KHOB 031350Z 36021G28KT 6SM BLDU SKC 06/00 A3017"
"118608","HOB","2016-02-01 20:50:00",-103.217,32.6875,60.8,28.4,29.06,250,32,0,29.55,NA,6,40,"SCT",NA,NA,NA,11000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 012050Z 25032G40KT 6SM BLDU SCT110 16/M02 A2955"
"121048","HOB","2016-03-23 19:50:00",-103.217,32.6875,71.6,23,15.97,240,35,0,29.75,NA,6,42,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.21,"KHOB 231950Z 24035G42KT 6SM BLDU SKC 22/M05 A2975"
"133983","HOB","2016-12-17 18:50:00",-103.217,32.6875,71.6,30.2,21.5,230,39,0,29.64,NA,5,48,"FEW",NA,NA,NA,9000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.47,"KHOB 171850Z 23039G48KT 5SM BLDU FEW090 22/M01 A2964"
"133984","HOB","2016-12-17 19:50:00",-103.217,32.6875,53.6,24.8,32.46,330,33,0,29.75,NA,3,49,"SCT",NA,NA,NA,4000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 171950Z 33033G49KT 3SM BLDU SCT040 12/M04 A2975"
